#{"t_start": 1789506487.5222056, "env_id": "None"}
r,l,t,is_success,collision,timeout,path_length,start_dist
29.74078,99,248.786972,True,False,False,5.449250045548912,3.333383136867959
32.068303,66,249.296151,True,False,False,4.271482844632447,3.5638282530260894
34.683305,112,250.183449,True,False,False,7.306224250741179,4.557254295135196
43.930989,56,250.638065,True,False,False,6.165295175445787,5.386702985595009
-13.94406,39,250.94579,False,True,False,2.0831323550772334,3.937775369137883
-16.292347,10,251.030229,False,True,False,1.0260509752623819,4.938453466766983
25.29327,34,251.306004,True,False,False,2.458562136667413,1.6928018518533627
27.003699,32,251.567044,True,False,False,1.8430794824786267,1.9202678024132844
34.304806,34,251.842789,True,False,False,3.3752222423965352,3.36492454962996
43.917074,87,252.553741,True,False,False,6.1643775644195555,5.683989748931879
44.194246,85,255.214567,True,False,False,6.847328135130497,5.907971624368003
25.913021,90,255.924248,True,False,False,4.919948489551533,2.7829423237900435
36.261741,119,256.840014,True,False,False,8.317062757393087,4.865948317824332
31.336684,27,257.058711,True,False,False,2.780757926609384,2.6527128053831524
41.504269,95,257.81324,True,False,False,6.782876283911928,5.340337727121058
25.825122,32,258.063787,True,False,False,2.45168425946068,1.7772475715198626
19.868294,126,260.998939,True,False,False,7.008755836935902,2.231516142012592
25.860323,27,261.21958,True,False,False,1.9345132716046,1.6746113613385991
32.556145,72,261.779624,True,False,False,4.396956340977473,3.4387896671841567
35.612135,45,262.146783,True,False,False,4.1587180712687255,3.721120690454751
-18.31586,8,262.210926,False,True,False,0.5362587958129852,3.993230975446917
35.641894,98,263.0022,True,False,False,5.780491706972874,4.4001201113196275
34.636589,70,263.566755,True,False,False,5.775928264369825,3.9389434019159375
35.038979,175,266.97156,True,False,False,9.830196451653945,5.3924458570461296
29.470396,31,268.534167,True,False,False,2.813556907491218,2.4628824087653096
32.555922,28,268.775136,True,False,False,2.9570166210890414,2.9817170323324467
-19.507764,31,269.028188,False,True,False,1.5547359630434006,3.5452343176214764
-13.718647,20,269.186714,False,True,False,1.6483282399427346,2.6632801005612587
33.815059,70,269.724055,True,False,False,4.4748984007219255,3.6458815102366935
33.18145,162,271.020181,True,False,False,6.914414155616506,4.90167282633214
36.308624,130,272.042703,True,False,False,5.7145383506503205,4.789740013647989
26.763076,36,274.31631,True,False,False,2.7372152699435044,1.944802045777292
28.882208,85,274.988899,True,False,False,5.7284462738950035,3.2352942488572918
22.913829,218,276.744031,True,False,False,12.381222667768542,3.9767221836652276
42.305027,71,277.306558,True,False,False,5.716999763844226,5.124804300122219
43.839335,159,280.639271,True,False,False,9.287185867651909,6.614235693137373
28.934857,38,280.952818,True,False,False,2.577091846785498,2.409160908683507
37.27336,63,281.466013,True,False,False,4.834774696191329,4.070986583827133
43.704577,80,282.081921,True,False,False,6.344164849334153,5.643092786332843
28.047336,56,282.545067,True,False,False,3.2473851515180545,2.467548249642333
-19.497784,17,282.681805,False,True,False,0.8065884745257987,4.30578879875777
-17.489658,16,282.808332,False,True,False,1.8860538764167494,2.1371037104587716
35.985985,193,284.385787,True,False,False,10.19323011406118,5.86803760940112
-16.041396,17,286.444122,False,True,False,1.4206949927427304,4.080483075326526
44.649784,88,287.156424,True,False,False,8.110009417953574,6.004014876768576
37.898265,45,287.508355,True,False,False,4.581901614103918,4.0107622471591595
41.307857,118,288.456864,True,False,False,7.407613148618904,5.628688316276382
36.198369,72,289.060472,True,False,False,5.242293280450843,4.107671285869988
47.88215,64,289.571325,True,False,False,7.425868245705699,6.269158674521843
42.120291,76,290.182743,True,False,False,6.667852434957283,5.538929565709626
42.380949,85,292.945174,True,False,False,8.806082712196316,5.596369587590349
35.504289,93,293.668806,True,False,False,5.504834495389141,4.304656737035552
30.410328,43,294.02919,True,False,False,3.050136150202841,2.762205290704492
30.401931,44,294.380753,True,False,False,2.969634634053458,2.8711550331110463
35.534826,147,295.543217,True,False,False,9.787110302335353,5.448224608853957
26.079878,43,295.879322,True,False,False,3.068195648653574,1.980313666761496
24.201687,76,296.473326,True,False,False,3.881178266795656,2.108691237588148
43.464637,101,301.148863,True,False,False,8.03763414519877,5.921761115477249
43.035456,70,301.722534,True,False,False,6.373912342936422,5.422684488585031
28.805208,20,301.88312,True,False,False,2.1307038300400154,2.25871355624303
-21.447769,70,302.432963,False,True,False,3.1208524578822368,2.2186920471298976
38.659916,78,303.087115,True,False,False,5.471269882422089,4.618823987146248
28.738629,79,303.726773,True,False,False,4.331385365447775,2.92646474639423
40.10311,100,304.53403,True,False,False,6.861711992159126,5.326876567415085
34.420961,51,306.907764,True,False,False,3.883548137578341,3.5225691140514894
-19.102716,20,307.061033,False,True,False,1.0877340335722205,1.5299464113180639
35.822283,43,307.413262,True,False,False,4.634553447017627,3.6758247180211225
34.383608,34,307.680143,True,False,False,3.3646068330216536,3.377153612783238
28.990809,24,307.864142,True,False,False,2.583633212295646,2.2701636038688084
26.485076,32,308.116427,True,False,False,2.3505021600309597,1.8577795451027632
42.770971,80,308.742826,True,False,False,5.742345076012263,5.3580573728999035
43.633587,88,309.446666,True,False,False,6.604701111428169,5.592251306883358
49.381876,113,310.35387,True,False,False,9.73294519288423,7.303691263066769
38.937612,94,313.021389,True,False,False,5.680554847219426,4.979815133596481
26.328907,19,313.180496,True,False,False,1.5309627197365112,1.6593227506594783
33.115534,90,313.885748,True,False,False,7.326232583334534,4.050139010455347
-9.110396,28,314.115047,False,True,False,3.0632392684854075,5.428900244032801
44.196448,108,314.982968,True,False,False,7.334034974573174,6.083203665383133
42.624991,88,315.693478,True,False,False,7.409583446756836,5.545466835356317
33.751266,72,316.262749,True,False,False,7.198612938264445,3.938980784420513
34.913076,66,318.881271,True,False,False,5.667314190559551,3.9394521191869756
33.231785,49,319.280497,True,False,False,4.354961524222963,3.348085716879738
37.371631,96,320.052752,True,False,False,4.7822253051782955,4.610537539167255
34.068285,67,320.59714,True,False,False,5.501481835296497,3.8696738930192476
36.711338,127,321.616689,True,False,False,6.905676107378568,5.168804643791293
-22.725176,104,322.436284,False,True,False,5.343224062636573,2.426775846119862
30.182377,47,322.814494,True,False,False,3.470547731053657,2.766526376230735
25.620997,17,322.952087,True,False,False,1.7887460470837138,1.7033788038861344
31.900946,108,325.882626,True,False,False,5.2480658345587505,3.9527790515455528
29.079892,84,326.525997,True,False,False,5.945795890681133,3.2344783345649257
32.836328,43,326.87664,True,False,False,3.9579613581788267,3.2414596898515575
34.976181,38,327.179541,True,False,False,3.8333283281609303,3.579012001474762
28.394989,35,327.46085,True,False,False,1.95221134096284,2.1799347906022577
34.769821,53,327.882054,True,False,False,4.444926690480974,3.5930395209148003
38.011048,72,330.139189,True,False,False,5.786083180182263,4.923884177384723
22.740443,97,333.878899,True,False,False,4.5137548030319445,2.419087849967305
44.09221,60,334.661246,True,False,False,6.45780182669868,5.507570117215325
38.378757,63,335.467048,True,False,False,4.611363873144139,4.549101409615386
40.62389,57,335.940147,True,False,False,5.646550028245406,4.772464556445753
28.702756,43,336.287979,True,False,False,2.7248298200309966,2.355131103112642
24.936502,68,336.830642,True,False,False,3.748673133815772,2.403449514887341
27.27321,41,337.153252,True,False,False,2.9576817903965824,2.0778472719468906
35.908193,64,337.654744,True,False,False,3.9619600532591672,3.912229064946718
38.797563,86,338.339679,True,False,False,5.470204526725948,4.650367719787244
41.217058,67,340.986813,True,False,False,6.027713515843616,5.209120481375084
35.507689,65,341.519413,True,False,False,4.141050450221356,3.9003145315704404
26.040552,16,341.636857,True,False,False,1.3424426308428512,1.5472759716561686
-15.873348,13,341.739554,False,True,False,1.1481837752604411,5.25721379895267
25.386417,48,342.117713,True,False,False,2.960100753522327,1.8601602890096611
-17.036253,22,342.289632,False,True,False,1.1612059395676368,2.2281553515388577
36.442642,37,342.580045,True,False,False,3.7999582460788623,3.791773214902228
48.532396,109,343.436069,True,False,False,8.99173929322191,6.990991104871572
24.887138,55,343.877922,True,False,False,3.191795002660957,1.912616442052079
50.994697,66,344.413216,True,False,False,7.680261774752638,6.899122658754142
24.227703,43,346.678843,True,False,False,2.6328441750658627,1.5855738175685121
29.288768,37,346.982496,True,False,False,2.8291767955165414,2.4474991544945572
-13.524282,60,347.448324,False,True,False,3.9176550220519304,3.7280030528657515
24.14376,47,347.824556,True,False,False,2.3194581042114466,1.6276270960458414
36.181585,74,348.437011,True,False,False,5.797091981218352,4.256708493830518
42.21526,65,348.949867,True,False,False,5.168140574389925,4.967176630014446
-12.683214,28,349.173705,False,True,False,2.3823708059723057,4.188977163813022
35.860834,47,349.528148,True,False,False,4.4866990099051565,3.694727714809179
40.847196,112,350.440601,True,False,False,6.844611041794628,5.597083690292932
36.587261,41,352.72462,True,False,False,4.051243723226082,3.8932340045256475
38.213324,62,353.210843,True,False,False,4.963653279813624,4.45843246070582
-15.781392,46,353.558345,False,True,False,2.5263715806209905,2.2072785641034143
27.899349,24,353.756122,True,False,False,2.1447609231355234,2.0043876208772367
26.138575,15,353.869103,True,False,False,1.3676732789476655,1.5558164452059127
25.730394,49,354.25533,True,False,False,2.168414195652431,1.900275406630418
28.6963,58,354.712897,True,False,False,3.680076939233675,2.602851154671903
32.036066,71,355.273633,True,False,False,5.993571100969737,3.4576010243204083
41.524074,77,355.881585,True,False,False,5.695086549600963,5.094609946745978
28.282231,17,356.025643,True,False,False,1.8936152555821981,1.9274474827274088
34.543664,149,359.167895,True,False,False,9.926598570284009,5.114569523571411
41.757821,89,359.866138,True,False,False,6.007234446871387,5.244354989782133
28.035478,17,360.007403,True,False,False,1.8189243954963912,1.9731750562877617
27.435613,36,360.288316,True,False,False,2.4770803842565634,2.1400344856002236
29.129683,43,360.628433,True,False,False,3.2270162738882955,2.406173541948916
29.479851,53,361.043844,True,False,False,3.3427830793450037,2.6594290251575865
30.106325,44,361.391832,True,False,False,3.4453338276348258,2.653470591908067
30.691141,58,363.313002,True,False,False,3.9182238504244897,2.9910777311410675
36.467618,56,363.757723,True,False,False,3.909801797458025,3.9130308864038024
32.406192,55,366.107896,True,False,False,3.488350516853641,3.210726399687945
35.09691,63,366.596973,True,False,False,4.61229974247069,3.74559005902199
27.56884,39,366.8999,True,False,False,2.402605846347487,2.1313465010444888
-2.861692,74,367.46373,False,True,False,6.493459092698874,5.870545693429605
39.758434,84,368.125109,True,False,False,7.777385235053723,5.029813338560865
28.659802,43,368.461501,True,False,False,2.8767007571840106,2.551564242103228
26.980893,38,368.757923,True,False,False,2.943069704751796,2.0404941839137796
40.750808,59,369.223938,True,False,False,5.55293065914645,4.901814317235173
36.959659,57,369.679611,True,False,False,4.49988110080255,4.121689749071306
26.311286,26,369.893309,True,False,False,1.8565647599055055,1.7117293793173989
38.389657,73,372.346594,True,False,False,4.911264924662751,4.468372467829188
34.242702,96,373.103771,True,False,False,5.338852320453855,4.214336128911537
45.317005,79,373.709797,True,False,False,8.007369917259497,6.0296810557343585
30.205016,25,373.889444,True,False,False,2.57975317580289,2.478729260439281
27.151857,29,374.124434,True,False,False,2.0211603584340647,1.8912439396491365
25.996441,16,374.257281,True,False,False,1.5302908688126264,1.6106199758620143
45.570836,70,374.804908,True,False,False,5.954236585885713,5.785657801810479
31.281223,34,375.074533,True,False,False,3.2402390301439135,2.760871876796747
-2.708357,67,375.592875,False,True,False,4.907208783492809,5.512868167175295
48.283508,118,378.413702,True,False,False,7.506128570448727,7.005750013326544
38.815972,45,378.776362,True,False,False,4.260717071649438,4.2361107654305945
29.886597,37,379.056977,True,False,False,3.2564381785376204,2.8043354191123813
-13.036932,29,379.280259,False,True,False,2.078508993615634,3.846541950748756
48.214151,90,379.985955,True,False,False,9.842797191614364,6.762234704013562
33.734406,51,380.391814,True,False,False,4.578984346778764,3.469679665562849
29.107116,27,380.602422,True,False,False,2.1556714560353623,2.2980116441947316
25.264145,87,381.301415,True,False,False,5.324343584762573,2.5289413178899776
43.275242,94,384.16132,True,False,False,8.984760124640076,5.795692100925869
40.180692,160,385.436123,True,False,False,9.781838848468402,6.393775018643265
31.543974,47,385.811858,True,False,False,4.669034894672584,2.931997105877286
30.822861,32,386.07102,True,False,False,2.5207269364037512,2.5982343320973667
38.143589,50,386.457422,True,False,False,4.733813965648976,4.151377361496683
30.345384,44,386.811942,True,False,False,3.4538933667285416,2.69864543016003
37.18689,41,387.127208,True,False,False,3.8297329912310696,3.8408119798063463
42.628382,79,387.73708,True,False,False,6.683955310251349,5.397419300088212
31.246866,39,389.994011,True,False,False,2.7621555138396445,2.7892880873877726
28.639698,27,390.197729,True,False,False,2.400290769133821,2.099069369753228
26.014786,31,390.43469,True,False,False,2.8773202911680613,1.7837682373293817
37.084146,79,391.04308,True,False,False,5.085410626226443,4.303201579303293
31.437056,36,391.325635,True,False,False,2.818679406099053,2.8386076913901523
19.578966,226,394.870954,True,False,False,9.727337852261247,3.534986663051322
36.585666,48,395.236329,True,False,False,3.814270314813377,3.800684596460432
46.680783,102,398.033949,True,False,False,7.7029926169802705,6.346814504402464
35.028307,56,398.464174,True,False,False,3.6807394349847127,3.6019297689409258
0.109996,51,398.926322,False,True,False,4.967151442402619,6.183566715426778
37.374368,54,399.33992,True,False,False,4.4506812343311575,4.090357753126154
-9.496967,95,400.139762,False,True,False,5.740983069362102,4.663878276966139
29.027869,22,400.30397,True,False,False,2.5552720212312194,2.235098528582949
25.56919,41,400.653075,True,False,False,2.4647937752788627,1.8485522740397775
36.799334,59,401.148973,True,False,False,5.254833481320385,4.237942943143043
30.530048,55,401.476502,True,False,False,4.21637077931631,2.9237746832485394
45.317871,69,403.823357,True,False,False,6.650061778701623,5.75568680999513
48.451606,70,404.339203,True,False,False,7.0482833960751785,6.27483541477401
28.722883,33,404.58704,True,False,False,2.34757909171549,2.210307869556117
27.355742,24,404.729519,True,False,False,1.8591344505572223,1.9272863914051022
33.481622,57,405.11677,True,False,False,3.8211592912214924,3.5004333024193075
31.612981,32,405.382066,True,False,False,2.8966249143900966,2.7337551975453414
42.524952,68,405.997916,True,False,False,6.095697801742961,5.421856581471767
38.721935,50,406.392678,True,False,False,4.363328804154967,4.271903937708329
29.36066,29,406.584918,True,False,False,2.4742766017805287,2.3445430135962555
34.284792,43,406.890688,True,False,False,3.8946971128927084,3.32656484046652
